ObservationIdentifier,DateOfObservation,SamplingProtocol,LengtSpecimen_Cm,WeightSpecimen_Gram,LengthOfTime_Min,LengthOfLocation_Meter,Oxygen_MgPerL,Oxygen_PercentSaturation,Conductivity_MicroSPerCm,Temperature_Celsius,Location,XCoordinaat,YCoordinaat,ID,Waterbody,CoordinateUncertainty,ESRI_OID,Shape
VIS_2145,2017-06-01T00:00:00,targeted monitoring,11.80000000,15.70000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2145,,15,1291,POINT (146348.36950000 203564.10940000)
VIS_2146,2017-06-01T00:00:00,targeted monitoring,10.00000000,11.10000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2146,,15,1292,POINT (146348.36950000 203564.10940000)
VIS_2147,2017-06-01T00:00:00,targeted monitoring,8.50000000,6.60000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2147,,15,1293,POINT (146348.36950000 203564.10940000)
VIS_2148,2017-06-01T00:00:00,targeted monitoring,10.00000000,10.20000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2148,,15,1294,POINT (146348.36950000 203564.10940000)
VIS_2149,2017-06-01T00:00:00,targeted monitoring,11.50000000,15.00000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2149,,15,1295,POINT (146348.36950000 203564.10940000)
VIS_2150,2017-06-01T00:00:00,targeted monitoring,8.80000000,7.20000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2150,,15,1296,POINT (146348.36950000 203564.10940000)
VIS_2151,2017-06-01T00:00:00,targeted monitoring,8.40000000,6.70000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2151,,15,1297,POINT (146348.36950000 203564.10940000)
VIS_2152,2017-06-01T00:00:00,targeted monitoring,10.00000000,10.50000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2152,,15,1298,POINT (146348.36950000 203564.10940000)
VIS_2153,2017-06-01T00:00:00,targeted monitoring,13.00000000,23.00000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2153,,15,1299,POINT (146348.36950000 203564.10940000)
VIS_2154,2017-06-01T00:00:00,targeted monitoring,8.50000000,6.50000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2154,,15,1300,POINT (146348.36950000 203564.10940000)
VIS_2155,2017-06-01T00:00:00,targeted monitoring,11.00000000,14.00000000,0,0,0,0,0,0,stroomop vispasseerbare stuw,146348.36950000,203564.10940000,2155,,15,1301,POINT (146348.36950000 203564.10940000)
VIS_2156,2017-06-02T00:00:00,targeted monitoring,0.00000000,0.00000000,0,50.00000000,0,0,0,0,Blauwe Gaanweg - begin wl,145654.51920000,203091.37500000,2156,,15,1302,POINT (145654.51920000 203091.37500000)
VIS_2157,2017-06-02T00:00:00,targeted monitoring,0.00000000,0.00000000,0,50.00000000,0,0,0,0,Blauwe Gaanweg - begin wl,145654.51920000,203091.37500000,2157,,15,1303,POINT (145654.51920000 203091.37500000)
VIS_2158,2017-06-02T00:00:00,targeted monitoring,0.00000000,0.00000000,0,50.00000000,0,0,0,0,Blauwe Gaanweg - begin wl,145654.51920000,203091.37500000,2158,,15,1304,POINT (145654.51920000 203091.37500000)
VIS_2160,2016-09-14T00:00:00,targeted monitoring,0.00000000,23.60000000,0,100.00000000,6.69000000,72.10000000,897.00000000,17.79999924,Leigracht - Eikstraat-Schoolstraat,102015.33440000,177737.00000000,2160,,15,1305,POINT (102015.33440000 177737.00000000)
VIS_2161,2016-09-14T00:00:00,targeted monitoring,11.50000000,13.60000000,0,100.00000000,6.69000000,72.10000000,897.00000000,17.79999924,Leigracht - Eikstraat-Schoolstraat,102015.33440000,177737.00000000,2161,,15,1306,POINT (102015.33440000 177737.00000000)
